CARRIER,DEST,DISTANCE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,Flight Status,Departure_Time
RU,EWR,199,2181,DCA,0,3,21,N36915,delayed,[16-17)
RU,EWR,213,2385,IAD,0,3,21,N26141,ontime,[18-19)
RU,EWR,199,2261,DCA,0,3,21,N14974,delayed,[15-16)
RU,EWR,213,2855,IAD,0,3,21,N18556,ontime,[6-7)
RU,EWR,199,2216,DCA,0,3,21,N12946,ontime,[13-14)
RU,EWR,213,2497,IAD,0,3,21,N13903,ontime,[16-17)
RU,EWR,213,2367,IAD,0,3,21,N36915,ontime,[12-13)
RU,EWR,199,2582,DCA,0,3,21,N16951,ontime,[8-9)
OH,JFK,184,5935,BWI,0,4,22,N949CA,delayed,[15-16)
DH,JFK,213,6155,DCA,0,4,22,N415FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,4,22,N705BR,delayed,[13-14)
DH,LGA,229,7211,IAD,0,4,22,N624BR,delayed,[15-16)
DH,LGA,229,7215,IAD,0,4,22,N653BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,4,22,N692BR,ontime,[21-22)
DH,LGA,229,7790,IAD,0,4,22,N675BR,ontime,[6-7)
DH,LGA,229,7792,IAD,0,4,22,N623BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,4,22,N698BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,4,22,N631BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,4,22,N320UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,4,22,N309UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,4,22,N301UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,4,22,N657BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,4,22,N324UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,4,22,N986DL,ontime,[14-15)
DL,LGA,214,1740,DCA,0,4,22,N242DL,ontime,[6-7)
DL,LGA,214,1742,DCA,0,4,22,N221DL,ontime,[7-8)
DL,LGA,214,1744,DCA,0,4,22,N231DN,ontime,[8-9)
DL,LGA,214,1746,DCA,0,4,22,N223DZ,ontime,[9-10)
DL,LGA,214,1748,DCA,0,4,22,N232DZ,ontime,[10-11)
DL,LGA,214,1750,DCA,0,4,22,N221DL,ontime,[11-12)
DL,LGA,214,1752,DCA,0,4,22,N231DN,ontime,[12-13)
DL,LGA,214,1754,DCA,0,4,22,N223DZ,ontime,[13-14)
DL,LGA,214,1756,DCA,0,4,22,N232DZ,delayed,[14-15)
DL,LGA,214,1758,DCA,0,4,22,N221DL,ontime,[15-16)
DL,LGA,214,1760,DCA,0,4,22,N3734B,delayed,[16-17)
DL,LGA,214,1762,DCA,0,4,22,N231DN,delayed,[17-18)
DL,LGA,214,1764,DCA,0,4,22,N232DZ,ontime,[18-19)
DL,LGA,214,1766,DCA,0,4,22,N221DL,ontime,[19-20)
DL,LGA,214,1768,DCA,0,4,22,N3734B,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,4,22,N703MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,4,22,N838MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,4,22,N721MQ,ontime,[18-19)
MQ,LGA,214,4952,DCA,0,4,22,N814MQ,ontime,[7-8)
MQ,LGA,214,4954,DCA,0,4,22,N739MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,4,22,N728MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,4,22,N723MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,4,22,N735MQ,ontime,[12-13)
MQ,LGA,214,4966,DCA,0,4,22,N731MQ,ontime,[13-14)
MQ,LGA,214,4968,DCA,0,4,22,N701MQ,ontime,[14-15)
MQ,LGA,214,4970,DCA,0,4,22,N727MQ,ontime,[15-16)
MQ,LGA,214,4972,DCA,0,4,22,N814MQ,ontime,[16-17)
MQ,LGA,214,4976,DCA,0,4,22,N739MQ,ontime,[18-19)
UA,LGA,229,846,IAD,0,4,22,N558UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,4,22,N764UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,4,22,N708UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,4,22,N713UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,4,22,N714UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,4,22,N762UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,4,22,N708UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,4,22,N713UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,4,22,N714UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,4,22,N762UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,4,22,N708UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,4,22,N713UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,4,22,N714UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,4,22,N762UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,4,22,N713UW,ontime,[19-20)
US,LGA,214,2186,DCA,0,4,22,N714UW,ontime,[20-21)
US,LGA,214,2188,DCA,0,4,22,N762UW,delayed,[21-22)
RU,EWR,169,2703,BWI,0,4,22,N11535,ontime,[6-7)
RU,EWR,169,2303,BWI,0,4,22,N13124,ontime,[10-11)
RU,EWR,169,2403,BWI,0,4,22,N14991,ontime,[14-15)
RU,EWR,169,3372,BWI,0,4,22,N13935,delayed,[18-19)
CO,EWR,199,808,DCA,0,4,22,N16607,ontime,[12-13)
CO,EWR,199,806,DCA,0,4,22,N17663,ontime,[7-8)
CO,EWR,199,816,DCA,0,4,22,N17644,ontime,[18-19)
CO,EWR,199,814,DCA,0,4,22,N27733,delayed,[17-18)
DH,EWR,213,7299,IAD,0,4,22,N634BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,4,22,N627BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,4,22,N627BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,4,22,N703BR,ontime,[21-22)
DH,EWR,213,7305,IAD,0,4,22,N315UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,4,22,N331UE,ontime,[14-15)
RU,EWR,199,2216,DCA,0,4,22,N13935,ontime,[13-14)
RU,EWR,199,2261,DCA,0,4,22,N14568,ontime,[15-16)
RU,EWR,199,2181,DCA,0,4,22,N13969,ontime,[16-17)
RU,EWR,213,2692,IAD,0,4,22,N14514,ontime,[13-14)
RU,EWR,199,2761,DCA,0,4,22,N13970,ontime,[6-7)
RU,EWR,213,2156,IAD,0,4,22,N34111,ontime,[14-15)
RU,EWR,213,2497,IAD,0,4,22,N16918,ontime,[16-17)
RU,EWR,213,2855,IAD,0,4,22,N18102,ontime,[6-7)
RU,EWR,213,2385,IAD,0,4,22,N25134,ontime,[18-19)
RU,EWR,199,2879,DCA,0,4,22,N14543,ontime,[20-21)
RU,EWR,199,2582,DCA,0,4,22,N14543,ontime,[8-9)
OH,JFK,184,5935,BWI,0,5,23,N430CA,delayed,[16-17)
DH,JFK,213,6155,DCA,0,5,23,N423FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,5,23,N653BR,delayed,[12-13)
DH,LGA,229,7215,IAD,0,5,23,N705BR,ontime,[17-18)
DH,LGA,229,7790,IAD,0,5,23,N626BR,ontime,[6-7)
DH,LGA,229,7792,IAD,0,5,23,N693BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,5,23,N692BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,5,23,N634BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,5,23,N320UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,5,23,N321UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,5,23,N308UE,ontime,[17-18)
DH,JFK,228,7814,IAD,0,5,23,N631BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,5,23,N332UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,5,23,N937DL,ontime,[14-15)
DL,LGA,214,1740,DCA,0,5,23,N232DZ,ontime,[6-7)
DL,LGA,214,1742,DCA,0,5,23,N231DN,ontime,[7-8)
DL,LGA,214,1744,DCA,0,5,23,N225DL,ontime,[8-9)
DL,LGA,214,1746,DCA,0,5,23,N241DL,ontime,[9-10)
DL,LGA,214,1748,DCA,0,5,23,N232DZ,ontime,[10-11)
DL,LGA,214,1750,DCA,0,5,23,N231DN,ontime,[11-12)
DL,LGA,214,1752,DCA,0,5,23,N225DL,ontime,[12-13)
DL,LGA,214,1756,DCA,0,5,23,N232DZ,ontime,[14-15)
DL,LGA,214,1758,DCA,0,5,23,N231DN,ontime,[15-16)
DL,LGA,214,1760,DCA,0,5,23,N3734B,ontime,[16-17)
DL,LGA,214,1762,DCA,0,5,23,N225DL,ontime,[17-18)
DL,LGA,214,1764,DCA,0,5,23,N232DZ,ontime,[18-19)
DL,LGA,214,1766,DCA,0,5,23,N231DN,ontime,[19-20)
DL,LGA,214,1768,DCA,0,5,23,N3734B,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,5,23,N841MQ,delayed,[15-16)
MQ,JFK,213,4760,DCA,0,5,23,N730MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,5,23,N727MQ,ontime,[18-19)
MQ,LGA,214,4952,DCA,0,5,23,N707MQ,ontime,[6-7)
MQ,LGA,214,4954,DCA,0,5,23,N731MQ,ontime,[7-8)
MQ,LGA,214,4956,DCA,0,5,23,N701MQ,ontime,[8-9)
MQ,LGA,214,4960,DCA,0,5,23,N727MQ,ontime,[10-11)
MQ,LGA,214,4964,DCA,0,5,23,N701MQ,delayed,[12-13)
MQ,LGA,214,4966,DCA,0,5,23,N702MQ,ontime,[13-14)
MQ,LGA,214,4972,DCA,0,5,23,N726MQ,ontime,[16-17)
MQ,LGA,214,4976,DCA,0,5,23,N738MQ,ontime,[18-19)
UA,LGA,229,846,IAD,0,5,23,N517UA,ontime,[8-9)
US,LGA,214,1479,DCA,0,5,23,N725UW,ontime,[6-7)
US,LGA,214,2160,DCA,0,5,23,N765UW,ontime,[6-7)
US,LGA,214,2162,DCA,0,5,23,N762UW,ontime,[7-8)
US,LGA,214,2164,DCA,0,5,23,N768UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,5,23,N715UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,5,23,N765UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,5,23,N762UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,5,23,N768UW,delayed,[12-13)
US,LGA,214,2174,DCA,0,5,23,N715UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,5,23,N765UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,5,23,N768UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,5,23,N715UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,5,23,N765UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,5,23,N762UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,5,23,N768UW,ontime,[20-21)
RU,EWR,169,2403,BWI,0,5,23,N12946,delayed,[14-15)
RU,EWR,169,2303,BWI,0,5,23,N16546,ontime,[10-11)
RU,EWR,169,3372,BWI,0,5,23,N21129,ontime,[17-18)
RU,EWR,169,2703,BWI,0,5,23,N14959,ontime,[6-7)
CO,EWR,199,814,DCA,0,5,23,N63305,ontime,[17-18)
CO,EWR,199,808,DCA,0,5,23,N17620,ontime,[12-13)
CO,EWR,199,806,DCA,0,5,23,N15659,ontime,[7-8)
CO,EWR,199,816,DCA,0,5,23,N13665,delayed,[18-19)
DH,EWR,213,7299,IAD,0,5,23,N686BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,5,23,N680BR,delayed,[18-19)
DH,EWR,213,7303,IAD,0,5,23,N680BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,5,23,N654BR,delayed,[22-23)
DH,EWR,213,7305,IAD,0,5,23,N333UE,ontime,[6-7)
DH,EWR,213,7307,IAD,0,5,23,N301UE,ontime,[14-15)
RU,EWR,199,2879,DCA,0,5,23,N14991,ontime,[20-21)
RU,EWR,199,2181,DCA,0,5,23,N26549,ontime,[16-17)
RU,EWR,213,2855,IAD,0,5,23,N11539,ontime,[7-8)
RU,EWR,199,2761,DCA,0,5,23,N14993,ontime,[6-7)
RU,EWR,213,2156,IAD,0,5,23,N14143,ontime,[14-15)
RU,EWR,213,2385,IAD,0,5,23,N17108,ontime,[18-19)
RU,EWR,213,2692,IAD,0,5,23,N16502,ontime,[12-13)
RU,EWR,199,2261,DCA,0,5,23,N34111,delayed,[15-16)
RU,EWR,213,2497,IAD,0,5,23,N12569,ontime,[16-17)
RU,EWR,199,2582,DCA,0,5,23,N15926,ontime,[9-10)
RU,EWR,199,2216,DCA,0,5,23,N16546,ontime,[13-14)
OH,JFK,184,5935,BWI,0,6,24,N442CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,6,24,N428FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,6,24,N693BR,ontime,[12-13)
DH,LGA,229,7215,IAD,0,6,24,N647BR,ontime,[17-18)
DH,LGA,229,7684,IAD,0,6,24,N635BR,ontime,[21-22)
DH,JFK,228,7800,IAD,0,6,24,N668BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,6,24,N634BR,ontime,[13-14)
DH,JFK,228,7810,IAD,0,6,24,N313UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,6,24,N312UE,delayed,[17-18)
DH,JFK,228,7814,IAD,0,6,24,N628BR,ontime,[21-22)
DH,JFK,228,7818,IAD,0,6,24,N321UE,ontime,[17-18)
DL,JFK,213,746,DCA,0,6,24,N913DL,delayed,[15-16)
DL,LGA,214,1742,DCA,0,6,24,N232DZ,ontime,[7-8)
DL,LGA,214,1744,DCA,0,6,24,N225DL,ontime,[8-9)
DL,LGA,214,1748,DCA,0,6,24,N231DN,ontime,[10-11)
DL,LGA,214,1752,DCA,0,6,24,N225DL,ontime,[12-13)
DL,LGA,214,1756,DCA,0,6,24,N231DN,ontime,[14-15)
DL,LGA,214,1760,DCA,0,6,24,N225DL,ontime,[16-17)
DL,LGA,214,1764,DCA,0,6,24,N231DN,ontime,[18-19)
DL,LGA,214,1768,DCA,0,6,24,N225DL,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,6,24,N736MQ,ontime,[15-16)
MQ,JFK,213,4760,DCA,0,6,24,N703MQ,ontime,[5-6)
MQ,JFK,213,4784,DCA,0,6,24,N727MQ,ontime,[18-19)
MQ,LGA,214,4956,DCA,0,6,24,N711MQ,delayed,[9-10)
MQ,LGA,214,4964,DCA,0,6,24,N700MQ,ontime,[13-14)
UA,LGA,229,846,IAD,0,6,24,N565UA,ontime,[8-9)
US,LGA,214,2160,DCA,0,6,24,N754UW,ontime,[6-7)
US,LGA,214,2164,DCA,0,6,24,N763UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,6,24,N754UW,ontime,[10-11)
US,LGA,214,2172,DCA,0,6,24,N763UW,ontime,[12-13)
US,LGA,214,2176,DCA,0,6,24,N754UW,ontime,[14-15)
US,LGA,214,2180,DCA,0,6,24,N763UW,ontime,[16-17)
US,LGA,214,2184,DCA,0,6,24,N754UW,ontime,[18-19)
RU,EWR,169,2229,BWI,0,6,24,N14945,ontime,[14-15)
RU,EWR,169,3372,BWI,0,6,24,N16927,ontime,[17-18)
RU,EWR,169,2703,BWI,0,6,24,N12996,delayed,[6-7)
RU,EWR,169,2303,BWI,0,6,24,N15926,ontime,[10-11)
CO,EWR,199,808,DCA,0,6,24,N33608,ontime,[12-13)
DH,EWR,213,7299,IAD,0,6,24,N640BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,6,24,N675BR,ontime,[16-17)
DH,EWR,213,7303,IAD,0,6,24,N675BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,6,24,N654BR,ontime,[21-22)
RU,EWR,199,2582,DCA,0,6,24,N48901,ontime,[9-10)
RU,EWR,213,2156,IAD,0,6,24,N12135,ontime,[14-15)
RU,EWR,199,2361,DCA,0,6,24,N14505,ontime,[15-16)
RU,EWR,213,2855,IAD,0,6,24,N15926,delayed,[6-7)
RU,EWR,199,2761,DCA,0,6,24,N14930,ontime,[6-7)
RU,EWR,199,2216,DCA,0,6,24,N12552,ontime,[13-14)
RU,EWR,213,2497,IAD,0,6,24,N34111,ontime,[16-17)
RU,EWR,199,2097,DCA,0,6,24,N11548,ontime,[17-18)
OH,JFK,184,5935,BWI,0,7,25,N967CA,ontime,[14-15)
DH,JFK,213,6155,DCA,0,7,25,N402FJ,ontime,[16-17)
DH,LGA,229,7208,IAD,0,7,25,N647BR,ontime,[12-13)
DH,LGA,229,7211,IAD,0,7,25,N708BR,ontime,[14-15)
DH,LGA,229,7215,IAD,0,7,25,N698BR,delayed,[19-20)
DH,LGA,229,7684,IAD,0,7,25,N683BR,delayed,[22-23)
DH,JFK,228,7800,IAD,0,7,25,N634BR,ontime,[9-10)
DH,JFK,228,7806,IAD,0,7,25,N665BR,delayed,[13-14)
DH,JFK,228,7808,IAD,0,7,25,N322UE,ontime,[14-15)
DH,JFK,228,7810,IAD,0,7,25,N332UE,ontime,[16-17)
DH,JFK,228,7812,IAD,0,7,25,N306UE,delayed,[17-18)
DH,JFK,228,7814,IAD,1,7,25,N657BR,delayed,[21-22)
DH,JFK,228,7816,IAD,0,7,25,N321UE,ontime,[16-17)
DL,JFK,213,746,DCA,0,7,25,N931DL,delayed,[15-16)
DL,LGA,214,1744,DCA,0,7,25,N231DN,ontime,[8-9)
DL,LGA,214,1748,DCA,0,7,25,N225DL,ontime,[10-11)
DL,LGA,214,1750,DCA,0,7,25,N223DZ,ontime,[11-12)
DL,LGA,214,1752,DCA,0,7,25,N231DN,ontime,[12-13)
DL,LGA,214,1754,DCA,0,7,25,N242DL,ontime,[13-14)
DL,LGA,214,1756,DCA,0,7,25,N225DL,ontime,[14-15)
DL,LGA,214,1758,DCA,0,7,25,N223DZ,ontime,[15-16)
DL,LGA,214,1760,DCA,0,7,25,N231DN,ontime,[16-17)
DL,LGA,214,1762,DCA,0,7,25,N242DL,ontime,[17-18)
DL,LGA,214,1764,DCA,0,7,25,N225DL,ontime,[18-19)
DL,LGA,214,1766,DCA,0,7,25,N223DZ,ontime,[19-20)
DL,LGA,214,1768,DCA,0,7,25,N231DN,ontime,[20-21)
MQ,JFK,213,4752,DCA,0,7,25,N718MQ,delayed,[16-17)
MQ,JFK,213,4771,DCA,0,7,25,N703MQ,ontime,[9-10)
MQ,JFK,213,4784,DCA,0,7,25,N708MQ,ontime,[18-19)
MQ,LGA,214,4964,DCA,0,7,25,N732MQ,ontime,[12-13)
MQ,LGA,214,4968,DCA,0,7,25,N708MQ,delayed,[15-16)
MQ,LGA,214,4972,DCA,0,7,25,N851MQ,ontime,[16-17)
MQ,LGA,214,4976,DCA,0,7,25,N723MQ,ontime,[18-19)
UA,LGA,229,846,IAD,0,7,25,N581UA,ontime,[8-9)
US,LGA,214,2164,DCA,0,7,25,N768UW,ontime,[8-9)
US,LGA,214,2166,DCA,0,7,25,N767UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,7,25,N738UW,ontime,[10-11)
US,LGA,214,2170,DCA,0,7,25,N714UW,ontime,[11-12)
US,LGA,214,2172,DCA,0,7,25,N768UW,ontime,[12-13)
US,LGA,214,2174,DCA,0,7,25,N767UW,ontime,[13-14)
US,LGA,214,2176,DCA,0,7,25,N738UW,ontime,[14-15)
US,LGA,214,2178,DCA,0,7,25,N714UW,ontime,[16-17)
US,LGA,214,2180,DCA,0,7,25,N725UW,ontime,[16-17)
US,LGA,214,2182,DCA,0,7,25,N767UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,7,25,N738UW,ontime,[18-19)
US,LGA,214,2186,DCA,0,7,25,N714UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,7,25,N760UW,delayed,[20-21)
RU,EWR,169,2403,BWI,0,7,25,N14505,ontime,[14-15)
RU,EWR,169,2303,BWI,0,7,25,N16927,delayed,[11-12)
RU,EWR,169,3372,BWI,0,7,25,N13908,ontime,[17-18)
RU,EWR,169,2703,BWI,0,7,25,N13955,ontime,[13-14)
CO,EWR,199,810,DCA,0,7,25,N33608,ontime,[16-17)
CO,EWR,199,1767,DCA,0,7,25,N14645,ontime,[12-13)
CO,EWR,199,816,DCA,0,7,25,N16650,ontime,[18-19)
DH,EWR,213,7299,IAD,0,7,25,N694BR,ontime,[8-9)
DH,EWR,213,7302,IAD,0,7,25,N671BR,ontime,[17-18)
DH,EWR,213,7303,IAD,0,7,25,N671BR,ontime,[12-13)
DH,EWR,213,7304,IAD,0,7,25,N664BR,delayed,[21-22)
DH,EWR,213,7307,IAD,0,7,25,N329UE,delayed,[15-16)
RU,EWR,199,2879,DCA,0,7,25,N13936,delayed,[22-23)
RU,EWR,199,2582,DCA,0,7,25,N11548,ontime,[9-10)
RU,EWR,213,2254,IAD,0,7,25,N13936,ontime,[8-9)
RU,EWR,213,2385,IAD,0,7,25,N16151,delayed,[18-19)
RU,EWR,213,2156,IAD,0,7,25,N41104,ontime,[14-15)
RU,EWR,213,2497,IAD,0,7,25,N14907,ontime,[16-17)
RU,EWR,199,2216,DCA,0,7,25,N14950,ontime,[13-14)
RU,EWR,199,2097,DCA,0,7,25,N13956,ontime,[17-18)
OH,JFK,184,5935,BWI,0,1,26,N811CA,ontime,[15-16)
DH,LGA,229,7208,IAD,0,1,26,N681BR,ontime,[12-13)
DH,LGA,229,7211,IAD,0,1,26,N708BR,delayed,[16-17)
DH,LGA,229,7215,IAD,0,1,26,N656BR,delayed,[19-20)
DH,LGA,229,7684,IAD,0,1,26,N670BR,delayed,[21-22)
DH,LGA,229,7790,IAD,0,1,26,N624BR,delayed,[10-11)
DH,LGA,229,7792,IAD,0,1,26,N708BR,delayed,[10-11)
DH,JFK,228,7800,IAD,0,1,26,N683BR,ontime,[8-9)
DH,JFK,228,7806,IAD,0,1,26,N653BR,ontime,[12-13)
DH,JFK,228,7808,IAD,0,1,26,N330UE,delayed,[14-15)
DH,JFK,228,7810,IAD,0,1,26,N329UE,delayed,[17-18)
DH,JFK,228,7812,IAD,0,1,26,N333UE,delayed,[18-19)
DH,JFK,228,7814,IAD,0,1,26,N687BR,ontime,[21-22)
DH,JFK,228,7816,IAD,0,1,26,N316UE,ontime,[16-17)
DL,JFK,213,746,DCA,1,1,26,N905DL,delayed,[15-16)
DL,LGA,214,1742,DCA,1,1,26,N225DL,delayed,[7-8)
DL,LGA,214,1746,DCA,0,1,26,N231DN,ontime,[9-10)
DL,LGA,214,1748,DCA,0,1,26,N221DL,ontime,[10-11)
DL,LGA,214,1750,DCA,0,1,26,N225DL,ontime,[11-12)
DL,LGA,214,1752,DCA,0,1,26,N242DL,ontime,[12-13)
DL,LGA,214,1754,DCA,0,1,26,N231DN,ontime,[13-14)
DL,LGA,214,1756,DCA,0,1,26,N221DL,delayed,[14-15)
DL,LGA,214,1758,DCA,1,1,26,N225DL,delayed,[15-16)
DL,LGA,214,1760,DCA,0,1,26,N242DL,ontime,[16-17)
DL,LGA,214,1762,DCA,0,1,26,N231DN,ontime,[17-18)
DL,LGA,214,1766,DCA,0,1,26,N225DL,ontime,[19-20)
DL,LGA,214,1768,DCA,0,1,26,N242DL,ontime,[20-21)
MQ,JFK,213,4752,DCA,1,1,26,N713MQ,delayed,[16-17)
MQ,JFK,213,4784,DCA,1,1,26,N711MQ,delayed,[19-20)
MQ,LGA,214,4954,DCA,1,1,26,N718MQ,delayed,[10-11)
MQ,LGA,214,4956,DCA,1,1,26,N728MQ,delayed,[9-10)
MQ,LGA,214,4964,DCA,1,1,26,N730MQ,delayed,[16-17)
MQ,LGA,214,4976,DCA,1,1,26,N728MQ,delayed,[20-21)
UA,LGA,229,846,IAD,1,1,26,N525UA,delayed,[9-10)
US,LGA,214,1479,DCA,0,1,26,N767UW,delayed,[6-7)
US,LGA,214,2160,DCA,0,1,26,N704UW,delayed,[7-8)
US,LGA,214,2162,DCA,0,1,26,N762UW,ontime,[8-9)
US,LGA,214,2164,DCA,1,1,26,N760UW,delayed,[9-10)
US,LGA,214,2166,DCA,0,1,26,N710UW,ontime,[9-10)
US,LGA,214,2168,DCA,0,1,26,N704UW,delayed,[11-12)
US,LGA,214,2174,DCA,0,1,26,N710UW,ontime,[13-14)
US,LGA,214,2178,DCA,0,1,26,N762UW,ontime,[15-16)
US,LGA,214,2180,DCA,0,1,26,N760UW,ontime,[17-18)
US,LGA,214,2182,DCA,0,1,26,N710UW,ontime,[17-18)
US,LGA,214,2184,DCA,0,1,26,N704UW,ontime,[19-20)
US,LGA,214,2186,DCA,0,1,26,N762UW,ontime,[19-20)
US,LGA,214,2188,DCA,0,1,26,N760UW,delayed,[21-22)
RU,EWR,169,3372,BWI,0,1,26,N15555,delayed,[17-18)
RU,EWR,169,2403,BWI,0,1,26,N17513,ontime,[15-16)
CO,EWR,199,806,DCA,1,1,26,N13624,delayed,[7-8)
CO,EWR,199,816,DCA,0,1,26,N23661,delayed,[19-20)
CO,EWR,199,808,DCA,0,1,26,N33637,ontime,[12-13)
DH,EWR,213,7299,IAD,0,1,26,N655BR,ontime,[8-9)
DH,EWR,213,7303,IAD,0,1,26,N685BR,delayed,[15-16)
DH,EWR,213,7304,IAD,0,1,26,N631BR,delayed,[21-22)
DH,EWR,213,7305,IAD,0,1,26,N316UE,ontime,[6-7)
DH,EWR,213,7307,IAD,1,1,26,N320UE,delayed,[14-15)
RU,EWR,213,2156,IAD,0,1,26,N14116,delayed,[15-16)
RU,EWR,199,2879,DCA,0,1,26,N21537,ontime,[20-21)
RU,EWR,199,2582,DCA,0,1,26,N13929,ontime,[8-9)
RU,EWR,213,2385,IAD,0,1,26,N34110,delayed,[19-20)
RU,EWR,213,2692,IAD,0,1,26,N16511,ontime,[12-13)
RU,EWR,213,2497,IAD,0,1,26,N11539,delayed,[17-18)
RU,EWR,199,2216,DCA,0,1,26,N15973,ontime,[13-14)
RU,EWR,199,2261,DCA,1,1,26,N16927,delayed,[17-18)
OH,JFK,184,5935,BWI,0,2,27,N712CA,ontime,[15-16)
DH,JFK,213,6155,DCA,0,2,27,N420FJ,delayed,[19-20)
DH,LGA,229,7208,IAD,1,2,27,N661BR,delayed,[14-15)
DH,LGA,229,7211,IAD,1,2,27,N676BR,delayed,[15-16)
DH,LGA,229,7215,IAD,1,2,27,N631BR,delayed,[17-18)
DH,LGA,229,7790,IAD,1,2,27,N624BR,delayed,[8-9)
DH,LGA,229,7792,IAD,0,2,27,N676BR,ontime,[10-11)
DH,JFK,228,7800,IAD,0,2,27,N670BR,delayed,[8-9)
DH,JFK,228,7806,IAD,0,2,27,N643BR,delayed,[13-14)
DH,JFK,228,7808,IAD,1,2,27,N324UE,delayed,[15-16)
DH,JFK,228,7812,IAD,1,2,27,N316UE,delayed,[19-20)
DH,JFK,228,7814,IAD,1,2,27,N648BR,delayed,[21-22)
DL,JFK,213,746,DCA,0,2,27,N927DA,delayed,[15-16)
DL,LGA,214,1742,DCA,0,2,27,N232DZ,ontime,[7-8)
DL,LGA,214,1744,DCA,0,2,27,N242DL,delayed,[8-9)
DL,LGA,214,1748,DCA,0,2,27,N225DL,ontime,[10-11)
DL,LGA,214,1752,DCA,0,2,27,N242DL,ontime,[12-13)
DL,LGA,214,1756,DCA,0,2,27,N225DL,ontime,[14-15)
DL,LGA,214,1760,DCA,0,2,27,N242DL,delayed,[17-18)
DL,LGA,214,1764,DCA,0,2,27,N225DL,delayed,[19-20)
DL,LGA,214,1768,DCA,0,2,27,N232DZ,delayed,[20-21)
MQ,JFK,213,4752,DCA,0,2,27,N845MQ,delayed,[15-16)
